"nflId","gameId","ngsPlayId","gsisPlayId","time","isOnField","x","y","s","dis","event","ndx","team","millisecs_since_epoch","displayName","position","positionGroup","jerseyNumber","height","weight","team.fullName"
"2532887","3","685","3502","2016-01-03T23:53:35.500",TRUE,54.35,8.93,2.31,0.25,NA,9,"AWAY",1451865215.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:35.600",TRUE,54.34,8.7,2.28,0.23,NA,10,"AWAY",1451865215.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:35.700",TRUE,54.28,8.5,2.22,0.21,NA,11,"AWAY",1451865215.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:35.800",TRUE,54.23,8.3,2.13,0.21,NA,12,"AWAY",1451865215.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:35.900",TRUE,54.18,8.11,2,0.19,NA,13,"AWAY",1451865215.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.000",TRUE,54.14,7.93,1.89,0.18,NA,14,"AWAY",1451865216,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.100",TRUE,54.12,7.77,1.81,0.16,NA,15,"AWAY",1451865216.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.200",TRUE,54.09,7.6,1.73,0.17,NA,16,"AWAY",1451865216.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.300",TRUE,54.07,7.39,1.64,0.22,NA,17,"AWAY",1451865216.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.400",TRUE,54.09,7.17,1.57,0.22,NA,18,"AWAY",1451865216.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.500",TRUE,54.1,6.98,1.51,0.19,NA,19,"AWAY",1451865216.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.600",TRUE,54.13,6.82,1.48,0.17,NA,20,"AWAY",1451865216.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.700",TRUE,54.19,6.69,1.44,0.14,NA,21,"AWAY",1451865216.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.800",TRUE,54.24,6.61,1.41,0.1,NA,22,"AWAY",1451865216.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:36.900",TRUE,54.3,6.52,1.39,0.1,NA,23,"AWAY",1451865216.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.000",TRUE,54.38,6.42,1.35,0.13,NA,24,"AWAY",1451865217,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.100",TRUE,54.48,6.34,1.29,0.13,NA,25,"AWAY",1451865217.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.200",TRUE,54.61,6.24,1.2,0.16,NA,26,"AWAY",1451865217.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.300",TRUE,54.74,6.13,1.11,0.17,NA,27,"AWAY",1451865217.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.400",TRUE,54.84,6.03,1.01,0.15,NA,28,"AWAY",1451865217.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.500",TRUE,54.93,5.92,0.91,0.14,NA,29,"AWAY",1451865217.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.600",TRUE,55,5.82,0.83,0.12,"snap",30,"AWAY",1451865217.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.700",TRUE,55.11,5.75,0.76,0.13,NA,31,"AWAY",1451865217.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.800",TRUE,55.23,5.69,0.7,0.13,NA,32,"AWAY",1451865217.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:37.900",TRUE,55.26,5.63,0.64,0.06,NA,33,"AWAY",1451865217.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.000",TRUE,55.24,5.59,0.56,0.04,NA,34,"AWAY",1451865218,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.100",TRUE,55.22,5.55,0.49,0.05,NA,35,"AWAY",1451865218.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.200",TRUE,55.18,5.5,0.39,0.07,NA,36,"AWAY",1451865218.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.300",TRUE,55.08,5.45,0.28,0.11,NA,37,"AWAY",1451865218.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.400",TRUE,54.96,5.41,0.26,0.12,NA,38,"AWAY",1451865218.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.500",TRUE,54.84,5.35,0.41,0.14,NA,39,"AWAY",1451865218.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.600",TRUE,54.68,5.31,0.58,0.16,NA,40,"AWAY",1451865218.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.700",TRUE,54.54,5.29,0.71,0.14,NA,41,"AWAY",1451865218.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.800",TRUE,54.48,5.28,0.87,0.06,NA,42,"AWAY",1451865218.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:38.900",TRUE,54.51,5.33,1.02,0.06,NA,43,"AWAY",1451865218.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.000",TRUE,54.58,5.35,1.17,0.07,NA,44,"AWAY",1451865219,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.100",TRUE,54.76,5.43,1.34,0.2,NA,45,"AWAY",1451865219.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.200",TRUE,55.04,5.58,1.5,0.32,NA,46,"AWAY",1451865219.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.300",TRUE,55.35,5.76,1.64,0.36,"passForward",47,"AWAY",1451865219.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.400",TRUE,55.72,5.93,1.82,0.41,NA,48,"AWAY",1451865219.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.500",TRUE,56.09,6.07,2.01,0.4,NA,49,"AWAY",1451865219.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.600",TRUE,56.4,6.22,2.19,0.34,NA,50,"AWAY",1451865219.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.700",TRUE,56.64,6.37,2.31,0.28,NA,51,"AWAY",1451865219.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.800",TRUE,56.78,6.58,2.37,0.26,NA,52,"AWAY",1451865219.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:39.900",TRUE,56.95,6.77,2.41,0.26,NA,53,"AWAY",1451865219.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.000",TRUE,57.11,6.93,2.36,0.22,NA,54,"AWAY",1451865220,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.100",TRUE,57.26,7.03,2.21,0.18,NA,55,"AWAY",1451865220.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.200",TRUE,57.38,7.12,1.99,0.15,NA,56,"AWAY",1451865220.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.300",TRUE,57.52,7.22,1.75,0.18,NA,57,"AWAY",1451865220.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.400",TRUE,57.69,7.31,1.56,0.19,NA,58,"AWAY",1451865220.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.500",TRUE,57.86,7.4,1.38,0.19,NA,59,"AWAY",1451865220.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.600",TRUE,58,7.49,1.14,0.17,NA,60,"AWAY",1451865220.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.700",TRUE,58.14,7.58,0.9,0.16,NA,61,"AWAY",1451865220.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.800",TRUE,58.26,7.66,0.7,0.15,NA,62,"AWAY",1451865220.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:40.900",TRUE,58.35,7.71,0.54,0.1,NA,63,"AWAY",1451865220.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.000",TRUE,58.39,7.73,0.44,0.04,NA,64,"AWAY",1451865221,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.100",TRUE,58.35,7.71,0.41,0.03,NA,65,"AWAY",1451865221.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.200",TRUE,58.31,7.72,0.36,0.04,NA,66,"AWAY",1451865221.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.300",TRUE,58.39,7.67,0.29,0.1,NA,67,"AWAY",1451865221.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.400",TRUE,58.47,7.58,0.22,0.12,NA,68,"AWAY",1451865221.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.500",TRUE,58.35,7.48,0.19,0.15,NA,69,"AWAY",1451865221.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.600",TRUE,58.15,7.43,0.21,0.21,NA,70,"AWAY",1451865221.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.700",TRUE,58.04,7.4,0.27,0.12,NA,71,"AWAY",1451865221.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.800",TRUE,57.98,7.35,0.34,0.08,NA,72,"AWAY",1451865221.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:41.900",TRUE,57.99,7.32,0.39,0.03,NA,73,"AWAY",1451865221.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.000",TRUE,58.09,7.32,0.41,0.09,NA,74,"AWAY",1451865222,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.100",TRUE,58.16,7.34,0.45,0.08,NA,75,"AWAY",1451865222.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.200",TRUE,58.21,7.36,0.47,0.05,NA,76,"AWAY",1451865222.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.300",TRUE,58.26,7.38,0.45,0.05,NA,77,"AWAY",1451865222.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.400",TRUE,58.32,7.37,0.36,0.07,NA,78,"AWAY",1451865222.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.500",TRUE,58.38,7.3,0.32,0.09,NA,79,"AWAY",1451865222.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.600",TRUE,58.42,7.21,0.34,0.1,NA,80,"AWAY",1451865222.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.700",TRUE,58.38,7.11,0.39,0.11,NA,81,"AWAY",1451865222.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.800",TRUE,58.34,7.04,0.53,0.08,NA,82,"AWAY",1451865222.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:42.900",TRUE,58.29,6.98,0.74,0.08,NA,83,"AWAY",1451865222.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.000",TRUE,58.21,6.92,0.97,0.1,NA,84,"AWAY",1451865223,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.100",TRUE,58.13,6.87,1.18,0.09,NA,85,"AWAY",1451865223.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.200",TRUE,58.06,6.88,1.4,0.07,NA,86,"AWAY",1451865223.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.300",TRUE,57.97,6.97,1.66,0.13,NA,87,"AWAY",1451865223.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.400",TRUE,57.79,6.99,1.93,0.18,NA,88,"AWAY",1451865223.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.500",TRUE,57.55,7.05,2.23,0.25,NA,89,"AWAY",1451865223.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.600",TRUE,57.3,7.18,2.5,0.28,NA,90,"AWAY",1451865223.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.700",TRUE,57.04,7.32,2.76,0.29,NA,91,"AWAY",1451865223.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.800",TRUE,56.76,7.47,3,0.32,NA,92,"AWAY",1451865223.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:43.900",TRUE,56.45,7.66,3.25,0.36,NA,93,"AWAY",1451865223.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.000",TRUE,56.15,7.85,3.49,0.36,NA,94,"AWAY",1451865224,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.100",TRUE,55.82,8.05,3.71,0.38,NA,95,"AWAY",1451865224.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.200",TRUE,55.47,8.24,3.9,0.41,NA,96,"AWAY",1451865224.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.300",TRUE,55.09,8.42,4.05,0.42,NA,97,"AWAY",1451865224.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.400",TRUE,54.66,8.62,4.15,0.47,NA,98,"AWAY",1451865224.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.500",TRUE,54.21,8.81,4.24,0.49,NA,99,"AWAY",1451865224.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.600",TRUE,53.79,9,4.32,0.46,NA,100,"AWAY",1451865224.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.700",TRUE,53.37,9.2,4.38,0.47,NA,101,"AWAY",1451865224.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.800",TRUE,52.92,9.41,4.39,0.49,NA,102,"AWAY",1451865224.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:44.900",TRUE,52.47,9.6,4.39,0.49,NA,103,"AWAY",1451865224.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.000",TRUE,52.03,9.76,4.38,0.48,NA,104,"AWAY",1451865225,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.100",TRUE,51.58,9.86,4.35,0.46,NA,105,"AWAY",1451865225.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.200",TRUE,51.15,10,4.28,0.45,NA,106,"AWAY",1451865225.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.300",TRUE,50.76,10.19,4.18,0.43,NA,107,"AWAY",1451865225.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.400",TRUE,50.38,10.4,4.06,0.44,NA,108,"AWAY",1451865225.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.500",TRUE,49.98,10.59,3.93,0.44,"playStopped",109,"AWAY",1451865225.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.600",TRUE,49.61,10.77,3.79,0.42,NA,110,"AWAY",1451865225.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.700",TRUE,49.25,10.92,3.63,0.39,NA,111,"AWAY",1451865225.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.800",TRUE,48.92,11.07,3.44,0.36,NA,112,"AWAY",1451865225.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:45.900",TRUE,48.62,11.23,3.25,0.34,NA,113,"AWAY",1451865225.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.000",TRUE,48.31,11.4,3.08,0.35,NA,114,"AWAY",1451865226,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.100",TRUE,48.05,11.57,2.91,0.31,NA,115,"AWAY",1451865226.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.200",TRUE,47.8,11.72,2.75,0.29,NA,116,"AWAY",1451865226.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.300",TRUE,47.57,11.84,2.58,0.26,NA,117,"AWAY",1451865226.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.400",TRUE,47.34,11.92,2.41,0.24,NA,118,"AWAY",1451865226.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.500",TRUE,47.15,12.03,2.25,0.22,NA,119,"AWAY",1451865226.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.600",TRUE,46.98,12.12,2.11,0.19,NA,120,"AWAY",1451865226.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.700",TRUE,46.84,12.18,1.99,0.16,NA,121,"AWAY",1451865226.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.800",TRUE,46.72,12.23,1.86,0.13,NA,122,"AWAY",1451865226.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:46.900",TRUE,46.61,12.33,1.73,0.15,NA,123,"AWAY",1451865226.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.000",TRUE,46.51,12.44,1.62,0.15,NA,124,"AWAY",1451865227,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.100",TRUE,46.4,12.54,1.51,0.15,NA,125,"AWAY",1451865227.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.200",TRUE,46.29,12.61,1.42,0.13,NA,126,"AWAY",1451865227.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.300",TRUE,46.17,12.66,1.34,0.13,NA,127,"AWAY",1451865227.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.400",TRUE,46.07,12.73,1.26,0.13,NA,128,"AWAY",1451865227.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.500",TRUE,45.95,12.79,1.22,0.13,NA,129,"AWAY",1451865227.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.600",TRUE,45.83,12.86,1.2,0.14,NA,130,"AWAY",1451865227.6,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.700",TRUE,45.72,12.92,1.2,0.12,NA,131,"AWAY",1451865227.7,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.800",TRUE,45.62,12.96,1.2,0.11,NA,132,"AWAY",1451865227.8,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:47.900",TRUE,45.52,13.01,1.2,0.11,NA,133,"AWAY",1451865227.9,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.000",TRUE,45.44,13.06,1.18,0.09,NA,134,"AWAY",1451865228,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.100",TRUE,45.34,13.11,1.17,0.11,NA,135,"AWAY",1451865228.1,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.200",TRUE,45.26,13.13,1.16,0.09,NA,136,"AWAY",1451865228.2,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.300",TRUE,45.19,13.19,1.16,0.08,NA,137,"AWAY",1451865228.3,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.400",TRUE,45.11,13.26,1.14,0.11,NA,138,"AWAY",1451865228.4,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532887","3","685","3502","2016-01-03T23:53:48.500",TRUE,45.03,13.35,1.11,0.12,NA,139,"AWAY",1451865228.5,"Mitchell Brown","CB","DB","21","5-10","198","Frankfurt Galaxy"
"2532889","3","685","3502","2016-01-03T23:53:34.700",TRUE,53.88,33.76,0.87,0.1,NA,1,"AWAY",1451865214.7,"Edwin Langford","CB","DB","22","6-2","208","Frankfurt Galaxy"
"2532889","3","685","3502","2016-01-03T23:53:34.800",TRUE,53.83,33.66,0.82,0.11,NA,2,"AWAY",1451865214.8,"Edwin Langford","CB","DB","22","6-2","208","Frankfurt Galaxy"
"2532889","3","685","3502","2016-01-03T23:53:34.900",TRUE,53.76,33.59,0.78,0.1,NA,3,"AWAY",1451865214.9,"Edwin Langford","CB","DB","22","6-2","208","Frankfurt Galaxy"
"2532889","3","685","3502","2016-01-03T23:53:35.000",TRUE,53.7,33.55,0.75,0.07,NA,4,"AWAY",1451865215,"Edwin Langford","CB","DB","22","6-2","208","Frankfurt Galaxy"
